매장명,주소
상명대학교 소비자주거학과,서울 종로구 홍지문2길 20
상명대학교 소비자주거학과,서울 종로구 홍지문2길 20
상명대학교 소프트웨어대학,서울 종로구 홍지동 32-1
상명대학교 소프트웨어대학,서울 종로구 홍지동 32-1
상명대학교 스페이스제로 갤러리,서울 종로구 홍지문2길 20 상명대학교 미술가정관 1층
상명대학교 스페이스제로 갤러리,서울 종로구 홍지문2길 20 상명대학교 미술가정관 1층
상명대학교 안다미로,서울 종로구 홍지문2길 20 월해관(종합관)
상명대학교 안다미로,서울 종로구 홍지문2길 20 월해관(종합관)
상명대학교 예술디자인센터,서울 종로구 동숭길 133
상명대학교 예술디자인센터,서울 종로구 동숭길 133
상명대학교 외식영양학과,서울 종로구 홍지문2길 20 월해관 M307호
상명대학교 외식영양학과,서울 종로구 홍지문2길 20 월해관 M307호
상명대학교 우편취급국,서울 종로구 홍지문2길 20 사범대학관 1층 A001호
상명대학교 우편취급국,서울 종로구 홍지문2길 20 사범대학관 1층 A001호
상명대학교 운동장,서울 종로구 홍지문2길 20
상명대학교 운동장,서울 종로구 홍지문2길 20
상명대학교 월해 전시관,서울 종로구 홍지문2길 20 지하1층
상명대학교 월해 전시관,서울 종로구 홍지문2길 20 지하1층
상명대학교 월해갤러리,서울 종로구 홍지문2길 20 상명대학교 미래백년관 지하1층
상명대학교 월해갤러리,서울 종로구 홍지문2길 20 상명대학교 미래백년관 지하1층
상명대학교 음악대학,서울 종로구 홍지문2길 20
상명대학교 음악대학,서울 종로구 홍지문2길 20
상명대학교 의료지원센터,서울 종로구 홍지동 32-1
상명대학교 의료지원센터,서울 종로구 홍지동 32-1
상명대학교 인문사회과학대학관 자하관,서울 종로구 홍지문2길 20
상명대학교 인문사회과학대학관 자하관,서울 종로구 홍지문2길 20
상명대학교 인쇄실,서울 종로구 홍지문2길 20 본관 2층
상명대학교 인쇄실,서울 종로구 홍지문2길 20 본관 2층
상명대학교 일반대학원,서울 종로구 홍지문2길 20
상명대학교 일반대학원,서울 종로구 홍지문2길 20
상명대학교 자하관 지하1층 민방위대피소,서울 종로구 홍지문2길 20
상명대학교 자하관 지하1층 민방위대피소,서울 종로구 홍지문2길 20
상명대학교 제1교수회관,서울 종로구 홍지문2길 20
상명대학교 제1교수회관,서울 종로구 홍지문2길 20
상명대학교 제2공학관/자연과학대학관,서울 종로구 홍지문길 16
상명대학교 제2공학관/자연과학대학관,서울 종로구 홍지문길 16
상명대학교 제2교수회관,서울 종로구 홍지문2길 20
상명대학교 제2교수회관,서울 종로구 홍지문2길 20
상명대학교 주차장1,서울 종로구 홍지문2길 20
상명대학교 주차장1,서울 종로구 홍지문2길 20
상명대학교 주차장2,서울 종로구 홍지문2길 20
상명대학교 주차장2,서울 종로구 홍지문2길 20
상명대학교 주차장3,서울 종로구 홍지동 31-13
상명대학교 주차장3,서울 종로구 홍지동 31-13
상명대학교 중앙교수회관,서울 종로구 홍지문2길 20
상명대학교 중앙교수회관,서울 종로구 홍지문2길 20
상명대학교 지하주차장,서울 종로구 홍지문2길 20
상명대학교 지하주차장,서울 종로구 홍지문2길 20
상명대학교 체육관,서울 종로구 홍지문2길 20
상명대학교 체육관,서울 종로구 홍지문2길 20
상명대학교 총동문회,서울 종로구 홍지문2길 28-7
상명대학교 총동문회,서울 종로구 홍지문2길 28-7
상명대학교 평생교육원,서울 종로구 홍지문2길 20
상명대학교 평생교육원,서울 종로구 홍지문2길 20
상명대학교 학교문화예술교육센터,서울 종로구 홍지문2길 20 미래백년관 306호
상명대학교 학교문화예술교육센터,서울 종로구 홍지문2길 20 미래백년관 306호
상명대학교 학군단,서울 종로구 홍지문2길 20
상명대학교 학군단,서울 종로구 홍지문2길 20
상명대학교 학생상담센터,서울 종로구 홍지문2길 20
상명대학교 학생상담센터,서울 종로구 홍지문2길 20
상명대학교 학생생활관,서울 종로구 평창문화로 151
상명대학교 학생생활관,서울 종로구 평창문화로 151
상명대학교 학생회관,서울 종로구 홍지문2길 20
상명대학교 학생회관,서울 종로구 홍지문2길 20
상명대학교 한국언어문화센터,서울 종로구 동숭길 133
상명대학교 한국언어문화센터,서울 종로구 동숭길 133
상명대학교 화학과,서울 종로구 홍지문2길 20
상명대학교 화학과,서울 종로구 홍지문2길 20
상명대학교사범대학 부속여자고등학교,서울 종로구 홍지문2길 20
상명대학교사범대학 부속여자고등학교,서울 종로구 홍지문2길 20
상명대학교사범대학 부속여자고등학교 행정실,서울 종로구 홍지문2길 20
상명대학교사범대학 부속여자고등학교 행정실,서울 종로구 홍지문2길 20
상명대학교사범대학 부속초등학교,서울 종로구 홍지문2길 1
상명대학교사범대학 부속초등학교,서울 종로구 홍지문2길 1
상명대학교사범대학 부속초등학교 운동장,서울 종로구 홍지문2길 1
상명대학교사범대학 부속초등학교 운동장,서울 종로구 홍지문2길 1
상명대학교예비군대대,서울 종로구 홍지문2길 20
상명대학교예비군대대,서울 종로구 홍지문2길 20
상명대학교예술디자인센터 주차장,서울 종로구 동숭길 133
상명대학교예술디자인센터 주차장,서울 종로구 동숭길 133
생고기대학교 자양점,서울 광진구 뚝섬로 613
생명환경과학대학복사실,서울 광진구 능동로 120
서강대 동문회관,서울 마포구 백범로 35 서강대학교
서강대학교,서울 마포구 백범로 35
서강대학교 개방화장실,서울 마포구 백범로 35
서강대학교 게임&평생교육원,서울 마포구 백범로 35 서강대학교 김대건관 1층
서강대학교 게페르트남덕우경제관,서울 마포구 백범로 35
서강대학교 경상대학,서울 마포구 백범로 35
서강대학교 경영대학,서울 마포구 백범로 35 서강대학교 마태오관 302호 경영학부
서강대학교 경영대학원,서울 마포구 백범로 35 서강대학교 마태오관(MA관) 3층
서강대학교 경영전문대학원,서울 마포구 백범로 35
서강대학교 경영학과,서울 마포구 백범로 35 마태오관302호
서강대학교 경제대학원,서울 마포구 백범로 35
서강대학교 경제학부,서울 마포구 백범로 35 게페르트 남덕우 경제관 302호
서강대학교 경제학부학생회,서울 마포구 백범로 35
서강대학교 곤자가국제학사,서울 마포구 백범로 35
서강대학교 곤자가국제학사 B동,서울 마포구 대흥동 40-3
서강대학교 곤자가홀,서울 마포구 대흥동 22-60
서강대학교 공공정책대학원,서울 마포구 백범로 35 서강대학교 다산관
서강대학교 공학부,서울 마포구 백범로 35 리치과학관
서강대학교 교수학습센터,서울 마포구 백범로 35 서강대학교 최양업관(CY) 203호
서강대학교 교육대학원,서울 마포구 백범로 35 정하상관 403호
서강대학교 교직원노동조합,서울 마포구 백범로 35 로욜라도서관
서강대학교 국제대학원,서울 마포구 백범로 35
서강대학교 국제문화교육원,서울 마포구 백범로 35
서강대학교 금호아시아나바오로경영관,서울 마포구 백범로 23
서강대학교 기념품판매점,서울 마포구 대흥동 22-60 서강대학교 곤자가플라자
서강대학교 기술경영전문대학원,서울 마포구 백범로 35
서강대학교 기초과학연구소,서울 마포구 백범로 35 김대권관 209호
서강대학교 김대건관,서울 마포구 서강대길 17
서강대학교 다산관,서울 마포구 백범로 35
서강대학교 대외교류발전홍보팀,서울 마포구 백범로 35
서강대학교 대학원,서울 마포구 백범로 35 본관 307호
서강대학교 도서관매점,서울 마포구 백범로 35
서강대학교 독일센터,서울 마포구 신수동 1-29
서강대학교 동아연구소,서울 마포구 백범로 35
서강대학교 떼이야르관,서울 마포구 백범로 35
서강대학교 로욜라도서관,서울 마포구 백범로 35
서강대학교 로욜라도서관 2관,서울 마포구 백범로 35
서강대학교 로욜라도서관 3관,서울 마포구 백범로 35
서강대학교 로욜라동산,서울 마포구 대흥동 22-60
서강대학교 리치과학관,서울 마포구 백범로 35
서강대학교 리치별관,서울 마포구 백범로 35
서강대학교 마태오관,서울 마포구 신촌로20길 51-1
서강대학교 메리홀,서울 마포구 백범로 35
서강대학교 메리홀 대극장,서울 마포구 백범로 35
서강대학교 메타버스전문대학원,서울 마포구 백범로 35 가브리엘관 3층 301호
서강대학교 미니커뮤니케이션대학원,서울 마포구 백범로 35 가브리엘관 행정팀 GA301
서강대학교 박물관,서울 마포구 백범로 35
서강대학교 법인사무국,서울 마포구 백범로 35 본관
서강대학교 법학전문대학원,서울 마포구 백범로 35 서강대학교 하비에르관
서강대학교 베르크만스 우정원,서울 마포구 백범로 35
서강대학교 벨라르미노학사,서울 마포구 서강대길 18
서강대학교 본관,서울 마포구 서강대길 17
서강대학교 사제관,서울 마포구 백범로 35
서강대학교 사학과,서울 마포구 백범로 35 김대건관 5층 524호
서강대학교 사회과학대학,서울 마포구 백범로 35
서강대학교 산학협력단,서울 마포구 백범로 35 떼이야르관 306호
서강대학교 산학협력단,서울 마포구 매봉산로 18
서강대학교 삼성가브리엘관,서울 마포구 백범로 23
서강대학교 생명과학과,서울 마포구 백범로 35 리치과학관 209호
서강대학교 생명문화연구소,서울 마포구 백범로 35 서강대학교 다산관 535호
서강대학교 서강태권도부,서울 마포구 백범로 35 지하2층 003호
서강대학교 성이냐시오관,서울 마포구 백범로 35
서강대학교 성이냐시오성당,서울 마포구 백범로 35
서강대학교 신학대학원,서울 마포구 백범로 35
서강대학교 아담샬관,서울 마포구 백범로 35
서강대학교 아루페관,서울 마포구 백범로 35
서강대학교 알바트로스탑,서울 마포구 백범로 35
서강대학교 언론문화연구소,서울 마포구 백범로 35 가브리엘관 GA 701호
서강대학교 엠마오관,서울 마포구 백범로 35
서강대학교 영성연구소,서울 마포구 백범로 35
서강대학교 예수회센터,서울 마포구 서강대길 19
서강대학교 우편취급국,서울 마포구 백범로 35 우정원 204호
서강대학교 운동장,서울 마포구 고산16길 58
서강대학교 유기반응연구센터,서울 마포구 백범로 35 리치과학관 316호
서강대학교 이과대학,서울 마포구 백범로 35
서강대학교 인문과학연구소,서울 마포구 백범로 35 정하상관 J관 613호
